0,0.7545831927972871,
1,0.18106209046596838,
2,0.1096148203803216,
3,0.07002211945156508,
4,0.03684577861518457,
5,0.01500606285063973,
6,0.01140154575804671,
7,0.01573925363185841,
8,0.006010395119364503,
9,0.010462101769954317,
10,0.007152327065482303,
11,0.008004963191018776,
12,0.005630455415708027,
13,0.0029325459721764344,
14,0.004505854547612512,
15,0.0013850244026563441,
16,0.0024521965002003514,
17,0.0013341619496266865,
18,0.001983141723868249,
19,0.001335659094349376,
20,0.0009457658939150807,
21,0.0008639811422436615,
22,0.0004863538043824647,
23,0.000630661859825818,
24,0.00044249177473641444,
25,0.0006175605451187829,
26,0.0004814043610012863,
27,0.00047845384964169705,
28,0.0004554314638207587,
29,0.00034981697505783864,
30,0.00036198566807655165,
31,0.00031101331157365556,
32,0.00032552705041223655,
33,0.0003918160862859612,
34,0.0003173966865916024,
35,0.00038744158985593187,
36,0.0002921236058819866,
37,0.0002874696480710864,
38,0.00035324686081247917,
39,0.00029718250044866824,
40,0.00023018383918581883,
41,0.00025016306075522244,
42,0.0002870994082725435,
43,0.0003369424535749146,
44,0.00021308327526201807,
45,0.00026840613502804994,
46,0.00043012506703565405,
47,0.00048318053298460425,
48,0.00047008554485126135,
49,0.0003735468802243423,
50,0.00025905885248549056,
51,0.0002517370848152577,
52,0.00026780490150038125,
53,0.0003081057167524963,
54,0.00024371328134725124,
55,0.00020556705921972673,
56,0.00020000922452471307,
57,0.00017014199416803816,
58,0.00015207272844340467,
59,0.00018747557195906045,
60,0.00014460065771811735,
61,0.00015477087547156263,
62,0.00016245950540495513,
63,0.00016303911820500923,
64,0.00012936664684933257,
65,0.0001351536102675201,
66,0.00012883050086085406,
67,0.00012328596989972303,
